Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,Weekend,Revenue,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,SpecialDay_0.0,SpecialDay_0.2,SpecialDay_0.4,SpecialDay_0.6,SpecialDay_0.8,SpecialDay_1.0,OperatingSystems_1,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Browser_1,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_9,Browser_10,Browser_11,Browser_12,Browser_13,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_1,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,avg_exit_bounce_rates,add_exit_bounce_rates,div_exit_bounce_rates,perc_exit_bounce_rates,Administrative_Duration_pp,Informational_Duration_pp,ProductRelated_Duration_pp
0,0.0,0,0.0,50,1784.516667,0.0016,0.020593939,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0110969695,0.022193939,0.07769276193349899,-0.922307238066501,0.0,0.0,35.69033334
5,59.52777778,3,124.25,156,5189.960659,0.001234568,0.008928986,20.50963783,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005081777,0.010163554,0.13826519607041604,-0.8617348039295839,11.905555556,41.416666666666664,33.268978583333336
1,17.0,0,0.0,15,247.0,0.0,0.014285714,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.007142857,0.014285714,0.0,-1.0,17.0,0.0,16.466666666666665
0,0.0,0,0.0,17,532.75,0.013333333,0.046666667,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0.06,0.28571427653061227,-0.7142857234693878,0.0,0.0,31.33823529411765
0,0.0,0,0.0,10,228.0,0.0,0.06,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0.06,0.0,-1.0,0.0,0.0,22.8
0,0.0,0,0.0,28,728.9791667000002,0.029761905,0.032959184,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.031360544500000004,0.06272108900000001,0.9029927743356753,-0.09700722566432472,0.0,0.0,26.03497023928572
3,65.5,3,60.0,30,1383.375,0.014141414,0.039393939,43.20756866,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0267676765,0.053535353,0.3589743589743589,-0.6410256410256411,21.833333333333332,20.0,46.1125
3,107.2083333,0,0.0,17,513.25,0.0,0.012030075,17.54619116,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0060150375,0.012030075,0.0,-1.0,35.7361111,0.0,30.191176470588236
0,0.0,0,0.0,82,3247.433333,0.002439024,0.012804878,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007621951,0.015243902,0.19047616072562348,-0.8095238392743765,0.0,0.0,39.60284552439024
0,0.0,0,0.0,20,1017.5,0.005,0.033333333,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0191666665,0.038333333,0.1500000015,-0.8499999985,0.0,0.0,50.875
0,0.0,0,0.0,26,2553.625,0.015384615,0.029487179,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022435897,0.044871794,0.5217391260113421,-0.47826087398865785,0.0,0.0,98.21634615384616
0,0.0,0,0.0,7,108.25,0.0,0.028571429,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0142857145,0.028571429,0.0,-1.0,0.0,0.0,15.464285714285714
0,0.0,0,0.0,3,144.5,0.0,0.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05,0.1,0.0,-1.0,0.0,0.0,48.166666666666664
0,0.0,0,0.0,12,142.75,0.016666667,0.043055556,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.029861111500000002,0.059722223000000005,0.38709677793964614,-0.6129032220603539,0.0,0.0,11.895833333333334
0,0.0,0,0.0,9,214.75,0.0,0.022222222000000003,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011111111000000002,0.022222222000000003,0.0,-1.0,0.0,0.0,23.86111111111111
6,61.0,0,0.0,21,585.3916667000002,0.0,0.007692308,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003846154,0.007692308,0.0,-1.0,10.166666666666666,0.0,27.875793652380963
1,142.5,1,48.5,9,733.25,0.0,0.018181818,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.009090909,0.018181818,0.0,-1.0,142.5,48.5,81.47222222222223
0,0.0,0,0.0,4,121.5,0.0,0.05,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.025,0.05,0.0,-1.0,0.0,0.0,30.375
0,0.0,3,83.0,68,2162.657393,0.006527626999999999,0.02055132,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0135394735,0.027078947,0.31762568049156936,-0.6823743195084306,0.0,27.666666666666668,31.80378519117647
0,0.0,0,0.0,3,20.0,0.1,0.166666667,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.13333333349999998,0.26666666699999997,0.5999999988000001,-0.40000000119999995,0.0,0.0,6.666666666666667
11,216.2285714,6,704.75,304,11250.48672,0.006697236,0.018717242,1.37270775,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012707238999999999,0.025414477999999997,0.357811049298823,-0.6421889507011771,19.657142854545455,117.45833333333333,37.00818
0,0.0,0,0.0,3,159.5,0.0,0.066666667,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0333333335,0.066666667,0.0,-1.0,0.0,0.0,53.166666666666664
0,0.0,2,86.0,5,86.0,0.0,0.05714285700000001,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.028571428500000006,0.05714285700000001,0.0,-1.0,0.0,43.0,17.2
0,0.0,0,0.0,14,862.7916667000003,0.014285714,0.02,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017142857,0.034285714,0.7142857,-0.28571430000000003,0.0,0.0,61.62797619285716
1,5.0,0,0.0,29,3441.439286,0.007142857,0.005654762,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0063988095,0.012797619,1.2631578481994468,0.26315784819944676,5.0,0.0,118.67032020689655
0,0.0,0,0.0,84,4894.851299,0.0026829270000000003,0.028446662,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015564794500000001,0.031129589000000003,0.09431429951254035,-0.9056857004874596,0.0,0.0,58.272039273809526
9,341.0,0,0.0,37,1538.950794,0.005128205,0.014848485,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009988345,0.01997669,0.3453689046390928,-0.6546310953609071,37.888888888888886,0.0,41.593264702702704
0,0.0,0,0.0,15,242.9166667,0.006666666999999999,0.006666666999999999,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.006666666999999999,0.013333333999999999,1.0,0.0,0.0,0.0,16.19444444666667
0,0.0,0,0.0,7,202.25,0.0,0.028571429,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0142857145,0.028571429,0.0,-1.0,0.0,0.0,28.892857142857142
0,0.0,0,0.0,3,71.16666667,0.066666667,0.083333333,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.075,0.15,0.8000000072000001,-0.19999999279999994,0.0,0.0,23.722222223333333
5,44.75,3,51.5,107,3074.852778,0.015454545,0.026239965,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.020847255000000002,0.041694510000000004,0.5889697261410219,-0.4110302738589781,8.95,17.166666666666668,28.73694185046729
0,0.0,0,0.0,14,263.175,0.0,0.021428571,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0107142855,0.021428571,0.0,-1.0,0.0,0.0,18.798214285714288
0,0.0,0,0.0,15,618.25,0.0,0.026666667,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0133333335,0.026666667,0.0,-1.0,0.0,0.0,41.21666666666667
0,0.0,3,137.5,71,2487.061777,0.001013514,0.015591693,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0083026035,0.016605207,0.06500346049656058,-0.9349965395034394,0.0,45.833333333333336,35.02903911267605
12,251.6190476,1,44.0,69,2269.732143,0.0,0.006999999999999999,0.093546949,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0034999999999999996,0.006999999999999999,0.0,-1.0,20.968253966666666,44.0,32.89466873913044
14,321.2666667,4,230.0,39,2310.083333,0.005769231,0.02702758,27.03298037,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016398405499999998,0.032796810999999995,0.21345717966610403,-0.786542820333896,22.947619049999997,57.5,59.23290597435898
1,30.5,0,0.0,16,374.5,0.029411765,0.03627451,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0328431375,0.065686275,0.8108108145361577,-0.1891891854638423,30.5,0.0,23.40625
9,296.1166667,1,26.5,79,5057.175,0.002298851,0.022687466,17.78922266,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0124931585,0.024986317,0.10132691769102817,-0.8986730823089718,32.901851855555556,26.5,64.01487341772152
0,0.0,0,0.0,21,604.5,0.0,0.019047619,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0095238095,0.019047619,0.0,-1.0,0.0,0.0,28.785714285714285
0,0.0,0,0.0,53,2634.476245,0.000943396,0.016429608000000002,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008686502,0.017373004,0.05742048136510621,-0.9425795186348939,0.0,0.0,49.70709896226415
4,207.5,0,0.0,2,56.5,0.0,0.02,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0.02,0.0,-1.0,51.875,0.0,28.25
0,0.0,0,0.0,7,58.5,0.0,0.05714285700000001,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.028571428500000006,0.05714285700000001,0.0,-1.0,0.0,0.0,8.357142857142858
7,440.58333330000005,0,0.0,48,1777.7023809999996,0.0,0.021538462,14.74449646,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010769231,0.021538462,0.0,-1.0,62.940476185714296,0.0,37.035466270833325
0,0.0,0,0.0,64,1558.361111,0.0046875,0.021875,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01328125,0.0265625,0.2142857142857143,-0.7857142857142857,0.0,0.0,24.349392359375
0,0.0,2,21.0,43,1825.557143,0.0,0.018115942,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009057971,0.018115942,0.0,-1.0,0.0,10.5,42.454817279069765
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.4,1.0,0.0,0.0,0.0,0.0
6,90.41666667,0,0.0,5,100.4166667,0.0,0.02,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0.02,0.0,-1.0,15.069444445,0.0,20.08333334
0,0.0,0,0.0,3,95.0,0.066666667,0.133333333,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.2,0.50000000375,-0.49999999624999997,0.0,0.0,31.666666666666668
0,0.0,0,0.0,4,28.0,0.05,0.075,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0.125,0.6666666666666667,-0.33333333333333326,0.0,0.0,7.0
1,0.0,2,360.0,82,6858.672122,0.002409639,0.013380361,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007895,0.01579,0.18008774202728908,-0.819912257972711,0.0,180.0,83.64234295121952
4,27.0,0,0.0,9,79.25,0.0,0.046153846,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023076923,0.046153846,0.0,-1.0,6.75,0.0,8.805555555555555
6,81.83333333,0,0.0,7,166.5,0.0,0.015384615,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0076923075,0.015384615,0.0,-1.0,13.638888888333334,0.0,23.785714285714285
12,152.75,6,1024.25,127,3247.644636,0.008844998,0.017025608,33.85339122,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012935303,0.025870606,0.5195114324257906,-0.48048856757420944,12.729166666666666,170.70833333333334,25.572005007874015
0,0.0,0,0.0,5,41.0,0.04,0.08,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0.12,0.5,-0.5,0.0,0.0,8.2
22,1153.682251,3,108.0,205,4295.305066,0.001746725,0.008801049,177.5288252,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005273887,0.010547774,0.19846781900657523,-0.8015321809934247,52.440102318181815,36.0,20.95270763902439
12,521.075,0,0.0,83,5124.691667,0.0,0.011196593,35.25420124,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0055982965,0.011196593,0.0,-1.0,43.42291666666667,0.0,61.74327309638554
3,150.125,4,26.5,26,1332.6953460000002,0.026523297,0.04656682,5.473874968,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036545058500000005,0.07309011700000001,0.5695750107050471,-0.43042498929495293,50.041666666666664,6.625,51.257513307692314
3,20.16666667,0,0.0,87,2467.256349,0.000189394,0.019568765,11.6803149,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009879079499999999,0.019758158999999997,0.009678382871887931,-0.9903216171281122,6.7222222233333335,0.0,28.359268379310343
5,194.2857143,4,162.75,98,5325.234886,0.001941748,0.012604407,56.1773806,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0072730775,0.014546155,0.15405310222051702,-0.845946897779483,38.857142859999996,40.6875,54.33913148979592
0,0.0,0,0.0,9,123.1666667,0.022222222000000003,0.07777777799999999,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.049999999999999996,0.09999999999999999,0.2857142820408164,-0.7142857179591836,0.0,0.0,13.685185188888887
